Name,RT [min],c_19,c_36,c_73,c_25,c_70,c_31,c_47,c_33,c_7,c_23,c_67,c_49,c_57,c_30,c_48,c_64,c_40,c_43,c_44,c_32
755.5456_8.38,8.38,732.4531054,1310.318911,2812.626146,783.2510295,1156.276253,13582.44201,860.0863356,80.68593396,7791.171639,715.5771896,866.0648371,775.3341961,3776.817908,943.6020218,682.3762967,4851.421665,498.1003883,1751.519804,2436.851449,677.9126819
755.5463_8.50,8.499,1347.471695,4915.187447,6343.272704,2463.348608,2778.782777,17595.57285,661.8453162,1030.328312,16730.95491,4284.089095,7587.535181,3878.150943,12066.01812,1045.869134,12214.41275,5154.552299,717.6610152,2568.68916,6444.373401,1825.88244
755.5496_8.59,8.589,1347.471695,523.705071,1075.824677,479.9641025,176.7069249,1169.258885,203.0495012,532.6832643,501.113687,519.8949572,1210.011301,409.6729513,1573.264814,296.8888962,3120.060622,389.7743768,251.5157768,431.3898584,835.3179023,163.1216772
755.5499_8.35,8.346,1347.471695,3129.437187,1683.222629,1763.231045,2778.782777,8161.742714,2992.140198,1905.530543,16730.95491,5219.409244,7587.535181,3835.512846,3776.817908,2388.556329,3157.570287,5414.692461,1310.524332,3919.108817,1376.850726,4500.244366
756.5513_8.34,8.338,482.7739143,413.4742939,1077.824325,481.8303696,897.2530417,4412.189464,877.2372497,332.6957141,1229.792983,967.851894,990.9550806,918.3827582,1788.038395,607.8820962,823.2358991,1708.44469,121.0937322,601.2054503,542.9187922,516.6905879
756.5539_8.34,8.337,549.7080553,1152.966073,891.4643384,542.8000415,534.9415566,2852.820113,877.2372497,593.1618694,928.8687974,1355.345807,990.9550806,1156.621945,527.7097576,762.2094842,994.155315,899.5494019,304.1417546,876.7019875,1118.14793,1117.705116
756.6149_9.74,9.742,4620.314298,3182.180093,2228.595808,1184.387668,910.1982031,6526.027202,766.9633665,630.3834038,8134.686947,4876.795823,1933.386958,1942.690263,2352.030785,1641.505267,3260.685573,2873.683308,1928.400366,1063.945889,2436.14596,1199.568152
757.5547_8.50,8.497,204.6263679,294.0125828,470.1247141,163.8188011,171.8332257,1347.353633,244.1113716,71.21163951,1278.706495,224.6703635,633.713772,254.7205828,866.4677513,96.60466939,654.4845741,353.0061189,205.3230704,135.6602276,287.4447773,100.9347409
757.5628_9.01,9.008,607308.5846,524253.5188,433008.2941,391316.0237,204540.5331,1262229.649,235183.1996,347277.3478,659814.141,580961.5648,526810.3516,412190.5737,498191.6921,317785.0411,513768.7962,535004.3833,402261.5104,294421.1278,411110.3083,271983.3651
758.5644_9.10,9.096,168884.5796,145044.6964,121404.6952,107219.2283,76095.55618,371626.9292,63751.22318,96892.41642,189909.7098,165523.7705,146967.9254,108252.6479,142367.7994,85616.35385,143660.8354,152676.2298,118065.593,2083.745374,109236.0133,74666.07915
758.6317_10.75,10.751,4898.442451,2248.262413,1549.506329,2455.138651,852.8310567,12145.18977,453.9180047,1255.138519,6392.597911,4311.353217,3000.511,824.9916698,2647.821946,1060.629359,3192.128731,2385.331195,1365.310209,138.704145,672.3729118,573.7466611
758.6351_10.78,10.776,4898.442451,2248.262413,1549.506329,2455.138651,1116.183297,8361.774345,451.9607413,1471.008859,5665.092864,4311.353217,3000.511,824.9916698,2647.821946,1355.699341,3192.128731,2644.821949,1567.591442,654.3526577,1414.531336,663.8244554
759.5780_9.72,9.715,223901.409,105346.6141,142429.6981,144900.4852,67869.59497,512101.7934,68342.7175,128530.6055,414091.2664,189514.6193,233578.3333,144348.8695,303907.4313,102660.0213,253575.6947,244788.6741,144188.3326,136876.3241,245117.2254,117008.6124
761.5923_10.77,10.768,433.8434594,337.3906612,293.7730226,138.7565797,73.23325601,1667.644019,109.9623611,73.97582489,1678.661055,350.5250841,187.5540819,120.1280352,260.0121834,71.90159308,230.483257,229.1752309,90.39145866,85.44039636,204.5426148,128.4488856
765.5671_9.23,9.233,10494.03338,12079.22738,10522.1179,2140.735797,5309.840298,15076.94153,1911.582096,4740.711104,9448.590332,12957.75637,8919.006383,3657.804006,5446.498846,6533.998797,9729.051181,10762.4176,3152.483388,3866.206791,6083.63833,1754.90492
765.5681_8.87,8.873,345.8727003,696.560433,485.3612082,3253.397474,460.2807736,1307.849771,280.4187062,295.4883878,1222.343661,357.6938926,781.9905115,703.5838458,478.0950293,815.8649571,697.1905099,591.9507316,303.8396096,228.2177268,593.8296981,132.6178297
767.4144_6.26,6.257,745.9774622,1284.074192,1694.718625,541.7657815,212.4598917,258.6897761,1071.755764,1964.855062,842.0800483,1558.435428,717.5044195,442.4259268,1215.854575,650.2574284,909.632303,1339.011147,1256.186415,1923.914347,216.2045397,859.9071791
767.4551_6.26,6.259,168.4291627,169.7351407,198.9512565,162.7936128,537.6552291,428.7344809,768.0092451,377.019267,213.4213187,831.1501423,387.4230744,858.3281372,395.113554,678.8104549,666.7010055,455.1910185,510.4522989,1494.716126,665.5292174,567.8685674
767.5462_9.85,9.848,418.4460288,212.6836296,334.622912,337.8902265,229.7575528,1003.326189,253.2856474,86.27401775,179.8111228,434.9067443,228.2266192,316.9271177,366.1765324,128.5597517,455.9750335,401.4589761,122.8710539,212.2652485,159.3292606,57.49117684
767.5472_8.49,8.494,797.7990978,464.4646421,483.6983502,296.5235466,548.4286305,1120.796709,496.254513,362.9576337,1054.054774,987.3708402,474.9217499,390.9879464,378.9535848,469.8168945,828.6339128,881.9416954,221.2764385,181.5432555,820.5089509,123.1891568
767.5821_9.70,9.697,1549.684146,746.7972496,763.3106183,605.7413116,700.5689451,1220.53743,221.322725,862.8886483,2130.377843,1713.734924,1140.024129,684.2394161,1370.513792,604.5874098,1283.23673,833.1702006,896.594664,713.127995,914.7479166,604.6179614
767.5825_9.44,9.439,7237.576379,15029.98822,10973.06406,9162.460307,7731.420538,29773.38114,1440.351299,8995.786804,30564.29955,16733.19823,11797.94639,4045.156217,4875.935798,9739.643715,9950.344114,10000.21276,4190.334602,909.9776351,2641.279638,810.4533915
767.5875_9.44,9.436,3325.293604,1707.67134,2582.906636,3004.526475,7245.535212,28330.88354,2298.413547,5593.703773,2097.792618,717.40724,7428.263699,5743.659222,4377.533611,4500.957662,5123.682561,4804.280976,5922.893901,5563.854309,4772.691269,4233.574266
769.4486_4.55,4.548,1106.233839,1231.296487,1220.055231,1050.909095,1147.553406,63.85182076,1354.967195,1540.002241,1265.630994,1788.030879,1364.965422,1331.774267,1399.55325,800.5867638,1525.62579,2075.176407,966.0717715,1723.737137,35.20768831,1140.896995
769.5629_8.82,8.823,440.7485657,214.8442805,86.71974456,442.6649155,196.9181335,1610.151374,84.43521789,102.406844,933.8727057,742.2645738,904.9810828,265.8252879,431.5302008,219.7983239,791.5603953,512.1104487,213.4684459,110.6362781,611.8881096,259.7287241
769.5982_9.70,9.7,1481.480256,2148.401425,887.9048381,2247.246695,852.8056607,1100.685028,571.5761558,621.0924033,3060.057404,1871.739442,3191.024365,1806.954452,1097.971605,1657.863775,1761.159407,2407.785783,681.5723336,707.3644362,1537.316199,1481.914343
770.5654_9.71,9.705,1478.25694,969.897763,1158.755699,516.2118755,130.6737621,883.2117349,341.0656621,388.0110135,2514.133529,1375.401891,1024.113797,1209.290077,2812.652061,320.4478183,1557.696457,1249.312901,1070.895247,669.0226526,1286.194191,948.6222055
770.5687_9.70,9.701,1835.350073,1229.161323,1326.13596,516.2118755,498.8559336,3192.243766,365.7846539,1275.491862,3085.388271,1926.059753,2128.82364,1583.258163,2423.54492,895.4117833,2744.297716,2288.120048,1423.002884,1616.487771,2189.6914,948.6222055
770.6030_9.92,9.923,346.3487845,292.8415527,159.8754623,549.9286593,48.55394088,1124.21521,34.36343039,175.1858723,742.4921259,401.9134082,304.091188,243.4006514,200.1177745,342.8012922,237.919189,302.8169362,259.8792443,65.78873271,161.5761591,111.6452454
771.5410_7.22,7.224,1210.361783,200.0466503,560.7032374,407.867891,124.4693826,5104.363496,782.42625,127.1543187,5443.235522,402.3835965,304.4650919,269.582713,964.8413506,125.4870276,3059.075793,227.7468673,160.9149715,1011.114441,374.392653,256.8901759
771.5452_7.23,7.228,1210.361783,104.8356378,425.7235337,753.9562123,357.1673052,2427.538967,238.9225848,81.76739447,1143.870179,366.733067,366.3774764,337.6319589,1218.306484,129.5413696,4921.67002,401.9917248,136.8651043,1011.114441,657.7831941,482.1916202
771.5762_9.27,9.273,2090.983938,1652.629249,1416.10752,1031.20598,888.9123224,3679.281609,825.1266573,879.5148928,3139.851512,2642.84928,2810.635324,1041.946783,1381.480906,699.117863,2314.126149,3145.410894,680.467811,770.6034486,294.1284874,905.6797052
771.5780_9.47,9.466,2557.142721,2741.525727,2189.229391,1621.304719,810.4082874,10982.23238,114.4546833,1692.165273,7227.484776,2192.609637,1140.702074,1140.188865,2705.667647,830.0592912,2159.668788,4208.870848,1083.564577,137.3979961,4056.134398,770.213677
771.5802_9.40,9.401,2557.142721,2741.525727,2189.229391,163.5919505,438.3442212,10982.23238,145.3381657,53.9292406,7227.484776,2192.609637,2810.635324,1140.188865,2705.667647,830.0592912,293.9274188,4208.870848,1083.564577,1245.490361,4056.134398,174.8903385
772.6507_11.47,11.468,1188.115917,1236.863158,753.1954437,1059.791186,183.9791264,3716.386398,86.12738952,654.4203766,2861.318565,1670.803367,1289.833171,516.0264833,761.4969171,576.5228341,817.7340598,1667.946045,421.9551329,81.67525383,389.6574305,140.5199479
773.5574_7.13,7.132,39017.39434,5281.18699,6070.470007,42247.0368,9406.029388,81207.52227,29894.13591,5990.947029,50885.2572,40319.61306,28671.15907,15608.97146,74800.74825,2577.296825,82734.33865,27250.41204,6884.543905,38954.96389,34171.57768,3705.823244
773.5942_10.27,10.266,899.0435821,683.2848629,747.5753453,728.842498,309.6488273,2205.566813,288.2555519,418.4498955,2630.529102,968.6075662,883.0199713,67.68811993,1243.379899,300.8996343,884.6637145,597.7065556,402.2237329,371.1585946,994.5160755,193.2973616
773.5981_10.25,10.251,389.879087,369.6953171,612.7172775,413.9243055,275.4921958,1077.973085,332.7504407,458.7910084,820.8849319,841.9121592,491.7902673,425.7388077,641.0068219,359.077497,644.6076478,1034.543282,225.7536198,421.8931258,994.5160755,320.8412798
774.4234_6.26,6.261,602.3582482,799.1872808,1331.753635,527.7955211,932.4450817,259.5476775,841.7541134,479.0316547,571.4259468,981.099683,638.7608811,451.9904225,662.427652,371.2221622,607.6946878,916.9850751,649.5356445,854.3167667,216.921546,420.9044401
776.6865_5.44,5.44,424.6904785,1021.684103,469.6556928,403.7091671,490.8187096,825.2292627,493.0359053,87.16536621,70.40178831,284.124358,281.9407113,429.6484252,494.6172217,118.4032127,611.9323218,502.4504345,460.3074542,420.8109165,979.6535703,417.0939297
779.4872_5.11,5.108,1795.510745,1718.134416,2057.160457,80.63663529,1492.09732,33.90356044,1318.581194,2022.920431,1970.90818,3118.206621,1859.943019,1247.518334,1284.818939,1005.726703,1429.378218,3404.136231,1239.547427,3242.419258,28.72314093,1200.771077
779.5426_9.03,9.026,17318.18639,16728.71571,13292.02474,14230.23785,12218.46024,30349.80395,9768.342315,7475.493782,19320.58778,9699.953509,19819.59786,17092.92716,17967.39583,13818.90805,18808.19575,19972.33755,16538.002,10694.92726,15893.97802,14173.78185
779.5451_8.12,8.118,422.4495776,106.6064361,996.8304856,160.1704361,346.5904779,375.8130053,205.9350573,70.08289781,1363.410393,216.280388,644.7829132,567.2767624,824.7631507,32.19287385,501.8685157,539.085875,185.7901255,38.08598868,407.458088,52.58930913
779.5461_8.39,8.394,1946.953838,5866.073946,7774.387799,13768.43638,6454.384891,27360.49851,7932.681063,1051.700141,11845.05313,7356.921141,5098.605656,3434.106444,17619.6921,4482.008198,15387.79611,7467.797457,1305.42084,4468.011468,13502.31314,612.0062809
779.5499_8.40,8.396,4025.605438,5529.831136,7177.347444,12946.46682,6545.707641,20726.48424,7489.791479,2755.920628,11302.4332,6616.127126,4701.334211,3225.367148,16021.17563,4288.335806,14102.14568,6973.283975,1530.473991,4225.932354,12632.99914,2076.63183
781.5587_9.70,9.697,8878.95296,7373.737514,4666.183817,6962.129653,3928.715123,12888.82426,2908.727393,7534.382821,13828.69899,10621.13285,13203.36804,9431.868343,14538.86547,7521.981621,8469.978672,12087.02565,8954.810834,8427.294134,13469.7108,8465.010887
781.5621_7.18,7.181,507.7810094,85.62887263,92.64379816,468.2211557,131.8436828,1431.641122,284.4531517,61.45898026,490.5142338,384.552559,210.255821,92.28084101,510.370606,44.27722194,461.9516635,105.7925261,51.15839457,393.3410491,373.8165852,52.21418561
781.5625_8.52,8.519,19493.98692,23727.80281,24141.93897,6526.053365,10676.10687,73408.03078,4825.171003,10051.56091,57775.96669,18584.36683,19719.98169,14308.32555,19657.66555,12689.93119,19392.85433,22233.39538,10704.4066,12960.06988,13708.04471,4953.035221
781.5627_8.86,8.861,279636.2795,222048.4618,133566.1481,133854.6561,115415.7071,460681.813,110939.4279,152278.4927,373361.0323,327280.8605,138216.06,139162.4554,202519.1918,155727.0848,246592.7498,182934.9545,150577.8501,151605.359,181419.8942,84963.19722
781.5629_8.58,8.583,546.8463072,1439.737639,800.2216541,996.4608378,433.7203769,2220.013622,4479.794279,497.401758,24276.18013,1000.175732,2573.520703,630.8500697,1433.179582,843.9854371,1216.868518,13912.40078,731.8874686,8440.946498,1621.040844,3014.301748
781.5634_8.71,8.706,673.8163217,868.8961188,588.7877052,2002.008723,656.3834967,3307.461841,752.7103773,455.3635029,1559.031591,1147.579724,3265.161792,1173.113088,2325.481765,1054.357372,1595.682145,1012.703159,1429.519106,565.8268149,1890.134751,710.823085
782.0245_8.71,8.711,1464.904475,957.565388,997.4397454,646.8194534,744.593215,3001.468726,481.2444779,541.3871238,541.9041903,1212.15282,534.7161721,629.6282635,651.7999778,772.9686051,1125.233035,575.7998065,428.6223923,782.7007847,450.9372556,498.9798685
782.0280_8.71,8.705,1018.090145,957.565388,340.4125552,511.7599003,516.0970029,1928.052638,467.0137963,145.1182299,541.9041903,372.5825256,384.5988107,625.5952738,504.570497,498.0815813,1125.233035,575.7998065,295.9184756,326.565395,543.6934987,263.4197445
782.5274_8.70,8.699,1465.479981,1332.128756,1156.604571,1000.676603,488.4638368,1658.605901,812.5514153,695.7234947,1501.855404,1090.442905,877.6326658,786.8082394,1042.866356,592.3311281,1251.419561,1180.94452,688.5374014,701.316375,664.7393781,626.1105457
782.5655_8.50,8.501,5969.535196,6269.371355,7278.334532,2581.985815,3115.979707,19291.78909,620.1994132,1585.943967,14788.06021,4795.480603,5818.741873,4484.436842,5199.026505,3547.705328,5082.411691,5992.118906,2568.432794,2715.498807,3485.795969,223.1040449
782.6306_9.87,9.869,847.7155439,1036.015106,699.2312207,509.2790909,374.9162922,1609.824426,131.7932804,349.3932398,2453.682669,1622.566697,558.403264,531.8130864,350.0341662,261.3819054,825.0482959,965.8355351,234.3221307,393.1754864,577.7008586,286.5253187
783.4821_4.33,4.329,761.6835326,837.3903841,1130.853168,717.6178602,597.2450466,449.5131085,590.3440991,1044.723996,656.1102682,914.0521269,442.4008898,704.9071973,733.4086865,585.5150133,733.7642081,816.0752294,798.3633598,1345.567623,74.4220256,308.6769896
783.5670_8.53,8.528,1620.536518,1711.589802,1998.834924,338.2448744,701.1306063,4110.078098,99.72836865,703.5562752,4023.343547,1365.808736,1488.942326,1010.291948,1345.470003,786.0309927,1326.030235,995.6912082,523.4439838,747.602226,636.2791986,56.21897464
783.5776_9.45,9.454,1340.744769,291.7335478,362.5637864,1060.010367,289.5737897,2572.092319,347.1491309,476.5433035,1378.49579,1044.960094,1109.778234,460.1028311,1384.246187,624.3655125,557.8890974,661.8082306,776.7987966,560.2553786,916.2082529,281.7587087
783.5779_9.27,9.269,80131.88083,35737.84414,29063.14534,65383.0026,23468.28426,319815.4429,17842.70868,32680.28993,160579.745,121915.5064,77712.55129,30267.12221,80125.06438,37135.14412,97092.6999,62081.39494,85622.67663,27623.84159,83484.41559,31195.07243
783.5781_9.11,9.111,70073.75605,77050.60363,87849.98972,24239.23825,24902.89013,175912.4942,21281.27708,29237.06464,106227.4823,71798.97571,62990.98911,46721.52738,66979.86122,26620.09796,56002.45974,124667.542,35394.64694,24730.87317,18703.57053,21740.56864
784.5813_9.11,9.109,18476.95768,20398.10518,23101.99536,9643.776444,7614.810246,49891.36012,6640.207713,8367.520585,32056.35497,21062.55706,17750.35972,12470.65163,17414.18999,10515.90977,16256.5284,34049.96336,10374.76312,9834.914354,11900.96792,8463.041885
784.5851_9.36,9.363,1044.402578,669.8245351,880.9733416,1355.502554,324.1128454,6240.182701,462.6688725,727.9259927,2492.91274,1422.369061,1414.389626,2428.026206,1428.838144,677.4165275,1221.352581,950.6558968,1300.316474,3151.908201,1337.593522,502.6222627
784.6453_10.92,10.923,7492.90856,7739.366679,2365.479343,1807.749088,995.9633501,17313.91096,662.9481053,1400.687069,14207.218,5157.538797,4056.075127,2123.006864,4012.99953,1955.376977,1103.344731,6085.43668,2001.695513,923.785701,3650.516766,405.2983591
784.6500_10.88,10.875,714.1711669,1628.35067,2365.479343,742.3955858,1731.676707,10346.43445,464.0818744,838.9227168,3302.184097,3820.623269,1158.480039,1385.387325,1134.772945,663.972902,340.2382278,1794.40353,2051.566285,547.2970194,1328.129092,547.0047297
785.5940_9.99,9.989,216150.9121,262756.4898,180381.8884,180995.5479,65681.41126,745817.4615,35468.2309,122644.0017,305017.1139,304236.197,231123.8598,156909.4883,212509.4458,108865.4538,199014.5666,275437.5737,191520.8504,102353.588,228693.7079,61074.0097
785.5956_9.81,9.812,12690.05609,671.1263981,16208.25504,7974.075251,2884.503743,1493.740092,2436.438713,5475.829927,30833.00818,12902.57199,8299.866917,8455.377873,17197.89087,3604.36343,12171.87954,17681.44086,7807.570151,6905.31954,11294.06914,5174.057987
785.6479_10.92,10.921,4170.054132,2291.680598,1395.111753,1081.890791,320.1270759,7374.503944,151.9634608,478.7487835,5156.329667,4184.285287,2293.889437,1506.262022,1743.607102,357.3943692,1436.333905,2283.855299,775.9989701,239.6586803,2124.789636,88.45536906
786.6016_10.10,10.096,2543.448737,1057.63041,543.977778,674.7801168,6441.659006,2588.718958,819.4207743,515.4006055,1134.154488,686.8259327,19832.90172,9197.931215,500.5526413,690.5547075,15283.37275,645.2834782,1039.018806,2402.869567,6481.637929,1115.015537
786.6016_9.86,9.858,659.0096123,2466.90066,4571.732158,976.7421382,6998.925885,56864.10981,3856.561398,2083.059664,36281.59814,948.8451589,2967.68948,2331.646172,9440.760831,1298.228373,17175.25862,456.5889328,2010.055439,8033.046755,7790.716005,1115.015537
786.6617_7.18,7.175,332.4050006,79.1434361,269.6911137,998.1926077,346.1138556,830.9281314,738.086512,392.288727,3958.96555,2102.549899,117.1124032,1377.752401,2130.973375,2329.731639,2640.016362,1290.35751,1108.156493,3543.802453,78.64289435,424.6516355
786.6621_6.97,6.969,11110.49691,1226.104934,7440.064841,4108.411234,962.1248418,1220.50408,4447.88445,1851.926597,5026.097771,2191.516407,2149.50838,1021.267573,451.0082517,1417.125299,1954.379275,2691.300642,2112.466967,3543.802453,2382.528662,5216.56718
787.5371_6.88,6.877,761.8353096,317.4866452,1167.497414,548.0666882,122.3690289,3020.612561,220.5689125,700.8372809,1649.935616,160.1657876,147.7507264,631.8409523,714.7635445,274.0158144,1378.96885,1059.178603,590.6510813,1004.729054,263.1984137,736.9442558
787.6089_10.90,10.9,19029.16068,18105.3552,15244.42044,12316.21594,4128.531196,81240.36502,2829.304079,4582.060756,64948.16429,21714.18711,27036.72757,9703.94589,25720.50142,2121.917413,11949.32387,22143.47042,12509.88688,2030.514535,25020.75817,301.4385018
787.6136_10.90,10.897,6717.851429,5954.102929,6311.119671,7254.628904,4047.496312,45984.93882,2743.593662,7239.33514,15931.60455,9400.378185,10391.86657,6544.421843,23831.19102,7213.328288,8834.261403,9718.281004,1444.728248,4656.278784,11665.73412,4532.794997
788.6041_9.99,9.987,2814.511578,2962.506251,1804.56777,1761.184475,812.9634425,8809.520576,461.3920234,1465.210575,3916.088988,2992.445127,2425.442864,1818.361814,2053.411556,1170.559165,2373.070403,2952.597682,1982.960975,1272.568769,2376.041623,724.096917
789.5522_6.73,6.726,3847.078835,1527.400412,5881.872811,3278.052043,802.4244816,17507.70625,2728.337449,1857.364264,13741.20724,3406.815209,3243.081135,1471.095181,10143.26172,348.5531022,13660.61489,3021.884178,2126.069463,5497.677049,3349.119153,2250.770246
789.5526_7.10,7.1,927.7118187,5040.998805,958.9816615,12010.61433,2011.790576,9532.938183,7649.241444,5318.647643,50060.41755,6550.485359,5442.290718,2363.32884,15936.01367,3222.605865,22726.55049,2184.083875,1036.300015,1882.238693,1181.876577,1410.048137
789.5527_6.81,6.807,451.5474311,277.6958054,3492.62144,260.0436116,113.0378568,1463.647086,1261.386012,1081.493367,1774.274526,359.6278744,143.4499085,768.7033243,1080.003608,59.31238912,2777.412091,591.8147567,756.4470169,107.2969,100.162007,378.9894106
789.5563_7.10,7.104,764.1748384,4372.68487,853.6060507,10514.47354,1240.721612,7940.827869,791.5697585,4529.175414,16558.96104,5276.420109,4500.921837,1096.456321,13006.42905,2459.530191,12607.61041,1708.415279,1480.235412,1139.32616,665.3300688,1211.880379
789.5568_6.69,6.694,1234.130454,520.4980596,160.8919165,1743.602044,439.7909131,3187.903173,1578.576467,647.7111805,7249.765983,2855.91542,1188.678873,1166.870006,1702.006186,185.6247811,5773.386077,2622.933721,2010.294102,2635.846128,3349.119153,767.9834485
789.5648_9.04,9.04,842.9923564,1117.569191,817.6072963,605.0722991,723.264905,1816.976172,254.2193925,290.3653811,573.8578729,820.2485533,884.7180538,496.136747,308.0999113,656.956837,444.0178811,969.1628527,416.0960573,282.120692,435.2960599,170.3773797
790.5557_7.12,7.123,123.4859518,223.5870307,322.7886059,2252.324538,333.9540747,1864.566076,1956.380379,136.9145937,10065.57975,1552.210469,1359.755335,615.3239662,183.050643,277.142087,1747.766156,543.9594007,34.39054387,836.6142611,339.4520891,498.6359738
790.5563_6.71,6.711,1822.18606,409.8291411,1884.537518,1428.237269,287.0409813,9171.173909,1278.924783,525.9042528,5350.475952,1052.73334,876.7278444,566.9129394,2549.574716,236.3420088,4001.608799,1970.203263,776.0183208,2720.205797,1818.549358,735.2579721
791.5834_9.31,9.314,2001.268881,762.5759437,921.4759216,1929.347782,1185.92046,4782.427784,151.7533623,1085.877425,1861.957874,3069.494453,1293.223476,833.7602202,989.0268008,701.2932407,1745.900483,2469.501286,710.2633675,459.0897202,780.5899529,317.6302554
793.5983_9.54,9.542,11347.30601,13673.38767,14558.0855,7500.018538,6979.388592,24135.0476,3427.833951,6861.825157,23235.66775,16637.51441,10840.19411,7585.753276,7681.513558,8224.614564,11892.22558,15385.71188,3826.747962,2584.498477,8052.105528,2429.352962
793.5999_10.28,10.277,1411.52578,1442.13978,812.9628415,492.5988743,652.9967297,1748.38276,279.498663,724.4141664,1726.206692,1691.490063,848.182016,647.1807092,624.827113,834.4798971,1038.461375,1192.366214,655.0066404,378.1984796,290.1647067,202.9728365
793.6030_9.53,9.534,2309.560259,3422.762104,1626.683738,2929.721278,5181.897512,578.6095331,3255.906835,5927.765129,2618.359621,1021.23552,1608.90767,7014.139737,7183.131022,6231.276879,2497.498462,2000.847215,1157.065737,6479.111442,5015.578045,5419.168531
795.5179_9.01,9.014,1965.228598,2691.178899,2471.402755,2355.513578,1733.817455,2289.227861,568.1052233,2847.790684,2848.952884,2780.459819,3290.790823,2836.441197,2515.345787,2777.693868,1680.576231,2345.526516,4325.977311,3041.84006,1248.182186,2661.123417
795.5393_7.12,7.119,4279.416227,781.5664982,1369.104258,8669.993885,1270.671242,8681.031025,6725.916463,662.9223175,9067.836759,7010.521951,2396.226037,2702.381484,13297.97765,515.1450713,12917.7876,4999.90666,1287.604957,7429.664167,5681.269923,982.0146636
795.5770_9.30,9.303,1256.653835,1173.034926,1451.022009,571.8105745,621.1587043,2441.087471,161.354139,619.9138306,2692.619396,2254.673312,930.8294444,613.9133734,1010.297137,798.0441586,1489.086272,1381.639797,619.5899455,636.1268046,1814.410912,240.377795
795.6136_10.27,10.274,393.0068959,546.7530971,448.1428237,210.326699,263.5725748,1468.397187,39.32448246,721.4868701,2000.345203,586.3486374,372.6193139,44.06171689,395.1592238,210.6436914,388.3674854,137.9027513,293.7654532,56.17030627,173.2142218,248.0982632
795.6139_10.02,10.024,808.9707203,766.0703152,978.2011558,960.4281995,336.7640159,1948.529086,278.4308365,527.9932715,2447.437807,1468.279838,1321.320351,508.8713214,383.118192,954.2514275,633.4469906,1143.087851,534.8587507,290.9875039,763.7277513,706.6451497
795.6179_10.54,10.544,3987.250812,3370.651253,2522.759153,1375.393774,1423.440755,6667.978608,812.1883511,2362.464586,2254.975841,4460.886448,3182.013708,1596.704751,1346.275511,1902.98239,2876.608909,3259.293755,2019.118135,1256.722888,990.4292344,1023.290059
796.4362_6.24,6.238,870.6706903,1060.515646,920.3840791,601.3744771,872.6720372,250.1796058,699.1897783,1244.089653,582.3948271,1070.540811,730.1358373,454.7552165,846.5931296,485.5976482,711.1034764,1283.624902,1045.537847,1215.811443,201.5684984,673.4271299
797.4078_6.47,6.471,412.8796193,862.4643539,1204.749135,415.1049172,157.5852587,388.8363522,425.4323467,809.3753934,486.6748019,812.28673,242.3784099,543.1802674,631.6044901,365.6537777,440.4317073,754.4466651,613.7912181,1022.827022,79.48646538,472.1873978
797.5335_9.71,9.712,1431.200473,1670.268122,1300.936573,1305.757355,713.0206146,2100.981423,865.5274208,1248.940007,1447.247905,1495.859383,703.9352168,1487.525187,2546.489064,1590.625065,2213.124717,2088.99459,1818.595123,1649.447779,2097.524627,1549.504531
797.5571_7.19,7.191,3951.804814,665.7282847,2883.259021,10500.28065,1437.89302,5005.578091,4916.94922,1533.673322,13700.66997,5020.844993,3665.165212,3494.222803,5949.673916,1383.705609,5493.431477,2804.983196,1431.858867,8539.462561,6184.792946,1010.209944
797.5604_7.26,7.262,3951.804814,411.9808731,2883.259021,10500.28065,907.6353525,2890.579486,4916.94922,1378.87204,13700.66997,5020.844993,3665.165212,3494.222803,3089.148477,495.8330542,2429.296079,748.9270346,366.1606034,1569.703707,6184.792946,323.3598594
798.5638_6.90,6.898,628.0747388,323.5227895,84.76247324,651.9759224,288.2915119,1034.7924,567.1880476,90.54931535,1304.142309,828.2011589,725.8878708,523.131974,861.0581062,66.44112967,874.8110249,541.1028631,191.7031654,987.8178296,653.6334248,106.7125982
798.6639_11.66,11.659,1305.23229,2860.486402,1069.367888,1527.727068,276.7651326,2526.779761,352.2022967,1278.130826,3283.485502,2256.635706,713.8402733,1882.791998,1469.71115,966.7465501,619.5962839,106.0736693,1393.929332,378.2931001,525.8360623,92.04357562
798.6668_11.56,11.557,3170.19499,3638.167116,937.228037,767.4940392,710.5766758,2526.779761,747.0797188,572.0268581,1325.93402,2256.635706,990.7072183,312.0760535,1268.82533,524.9706419,1426.199707,1543.047989,508.3301904,753.3576105,1245.106873,725.1873031
799.5716_7.74,7.735,115.6035928,46.30000367,137.1617242,75.57962463,132.0175336,1519.652238,91.8765211,59.04670119,636.522824,212.8307709,56.10858377,72.09211065,286.0999146,103.6967307,1018.745699,62.67992383,46.99226694,107.1630418,120.0369911,50.64678073
799.5737_7.18,7.183,10253.58847,2377.802113,3430.108854,7782.010631,5000.559348,28540.05037,12567.92432,2507.90857,14543.00973,12196.99031,5034.776933,5735.1683,16544.47385,1937.13922,11296.82367,9733.732312,1415.414694,9686.833559,9194.958982,2954.154564
799.5766_7.27,7.272,1166.405245,153.1190414,133.1856893,3854.161294,201.0870395,4741.142009,2211.191417,276.0831949,612.3869246,1218.436801,1127.338652,401.2155439,2353.264174,162.809239,2257.122045,2106.59163,388.292535,1103.017117,1070.917999,587.8255093
